paper,ptp,trial,t,x,y,condition,target.location
Spivey2005,15,30,764,329,363,cohort,right
Spivey2005,15,30,785,323,389,cohort,right
Spivey2005,15,30,798,321,398,cohort,right
Spivey2005,15,30,814,318,408,cohort,right
Spivey2005,15,30,839,316,417,cohort,right
Spivey2005,15,30,850,308,433,cohort,right
Spivey2005,15,30,864,303,441,cohort,right
Spivey2005,15,30,881,295,452,cohort,right
Spivey2005,15,30,897,293,457,cohort,right
Spivey2005,15,30,914,290,461,cohort,right
Spivey2005,15,30,931,290,462,cohort,right
Spivey2005,15,30,947,289,463,cohort,right
Spivey2005,15,30,964,288,465,cohort,right
Spivey2005,15,30,997,287,465,cohort,right
Spivey2005,15,30,1047,287,466,cohort,right
Spivey2005,15,30,1346,288,466,cohort,right
Spivey2005,15,30,1363,293,468,cohort,right
Spivey2005,15,30,1380,299,470,cohort,right
Spivey2005,15,30,1396,307,471,cohort,right
Spivey2005,15,30,1413,334,474,cohort,right
Spivey2005,15,30,1430,404,481,cohort,right
Spivey2005,15,30,1446,446,485,cohort,right
Spivey2005,15,30,1463,581,491,cohort,right
Spivey2005,15,30,1480,639,493,cohort,right
Spivey2005,15,30,1496,740,497,cohort,right
Spivey2005,15,30,1514,773,497,cohort,right
Spivey2005,15,30,1529,803,498,cohort,right
Spivey2005,15,30,1546,815,498,cohort,right
Spivey2005,15,30,1562,820,499,cohort,right
Spivey2005,15,30,1579,821,499,cohort,right
Spivey2005,15,30,1666,837,500,cohort,right
Spivey2005,15,33,136,519,114,cohort,right
Spivey2005,15,33,149,518,117,cohort,right
Spivey2005,15,33,166,515,125,cohort,right
Spivey2005,15,33,183,512,133,cohort,right
Spivey2005,15,33,199,508,144,cohort,right
Spivey2005,15,33,216,502,167,cohort,right
Spivey2005,15,33,233,502,182,cohort,right
Spivey2005,15,33,249,501,224,cohort,right
Spivey2005,15,33,266,501,248,cohort,right
Spivey2005,15,33,282,499,300,cohort,right
Spivey2005,15,33,300,497,342,cohort,right
Spivey2005,15,33,316,497,361,cohort,right
Spivey2005,15,33,332,495,397,cohort,right
Spivey2005,15,33,349,493,410,cohort,right
Spivey2005,15,33,366,488,422,cohort,right
Spivey2005,15,33,382,473,440,cohort,right
Spivey2005,15,33,404,465,443,cohort,right
Spivey2005,15,33,418,451,441,cohort,right
Spivey2005,15,33,432,446,434,cohort,right
Spivey2005,15,33,582,444,434,cohort,right
Spivey2005,15,33,600,440,438,cohort,right
Spivey2005,15,33,615,438,442,cohort,right
Spivey2005,15,33,632,436,448,cohort,right
Spivey2005,15,33,648,437,450,cohort,right
Spivey2005,15,33,665,447,456,cohort,right
Spivey2005,15,33,681,458,460,cohort,right
Spivey2005,15,33,698,486,467,cohort,right
Spivey2005,15,33,715,507,471,cohort,right
Spivey2005,15,33,732,548,480,cohort,right
Spivey2005,15,33,748,592,493,cohort,right
Spivey2005,15,33,766,609,499,cohort,right
Spivey2005,15,33,781,623,503,cohort,right
Spivey2005,15,33,798,641,505,cohort,right
Spivey2005,15,33,814,646,505,cohort,right
Spivey2005,15,33,831,650,505,cohort,right
Spivey2005,15,33,1396,652,506,cohort,right
Spivey2005,15,33,1413,655,507,cohort,right
Spivey2005,15,33,1430,657,507,cohort,right
Spivey2005,15,33,1446,658,508,cohort,right
Spivey2005,15,33,1463,661,509,cohort,right
Spivey2005,15,33,1496,662,509,cohort,right
Spivey2005,15,33,1513,663,510,cohort,right
Spivey2005,15,33,1530,664,510,cohort,right
Spivey2005,15,33,1563,665,510,cohort,right
Spivey2005,15,33,1580,669,510,cohort,right
Spivey2005,15,33,1596,673,510,cohort,right
Spivey2005,15,33,1613,675,510,cohort,right
Spivey2005,15,33,1629,676,510,cohort,right
Spivey2005,15,33,1646,677,510,cohort,right
Spivey2005,15,33,1696,680,511,cohort,right
Spivey2005,15,33,1715,683,511,cohort,right
Spivey2005,15,33,1729,687,512,cohort,right
Spivey2005,15,33,1746,692,513,cohort,right
Spivey2005,15,33,1762,696,513,cohort,right
Spivey2005,15,33,1779,700,514,cohort,right
Spivey2005,15,33,1796,709,514,cohort,right
Spivey2005,15,33,1812,714,515,cohort,right
Spivey2005,15,33,1829,722,515,cohort,right
Spivey2005,15,33,1845,725,515,cohort,right
Spivey2005,15,33,1862,729,516,cohort,right
Spivey2005,15,34,89,493,102,cohort,right
Spivey2005,15,34,122,500,113,cohort,right
Spivey2005,15,34,144,515,152,cohort,right
Spivey2005,15,34,169,520,189,cohort,right
Spivey2005,15,34,192,522,248,cohort,right
Spivey2005,15,34,217,521,293,cohort,right
Spivey2005,15,34,239,517,316,cohort,right
Spivey2005,15,34,254,496,354,cohort,right
Spivey2005,15,34,277,473,371,cohort,right
Spivey2005,15,34,299,472,368,cohort,right
Spivey2005,15,34,449,471,366,cohort,right
Spivey2005,15,34,466,470,362,cohort,right
Spivey2005,15,34,499,469,362,cohort,right
Spivey2005,15,34,516,469,363,cohort,right
Spivey2005,15,34,549,460,378,cohort,right
Spivey2005,15,34,565,453,387,cohort,right
Spivey2005,15,34,582,444,395,cohort,right
Spivey2005,15,34,599,423,412,cohort,right
Spivey2005,15,34,617,412,420,cohort,right
Spivey2005,15,34,632,395,432,cohort,right
Spivey2005,15,34,648,388,436,cohort,right
Spivey2005,15,34,665,380,441,cohort,right
Spivey2005,15,34,682,365,449,cohort,right
Spivey2005,15,34,698,357,453,cohort,right
Spivey2005,15,34,715,348,457,cohort,right
Spivey2005,15,34,732,343,458,cohort,right
Spivey2005,15,34,748,342,458,cohort,right
Spivey2005,15,34,1114,342,459,cohort,right
Spivey2005,15,34,1164,341,459,cohort,right
Spivey2005,15,34,1214,340,459,cohort,right
Spivey2005,15,34,1230,339,459,cohort,right
Spivey2005,15,34,1382,339,460,cohort,right
Spivey2005,15,34,1397,342,461,cohort,right
Spivey2005,15,34,1413,348,463,cohort,right
Spivey2005,15,34,1430,377,466,cohort,right
Spivey2005,15,34,1447,396,468,cohort,right
Spivey2005,15,34,1463,458,470,cohort,right
Spivey2005,15,34,1480,505,472,cohort,right
Spivey2005,15,34,1567,841,481,cohort,right
Spivey2005,15,34,1580,850,481,cohort,right
Spivey2005,15,34,1596,852,481,cohort,right
Spivey2005,15,35,116,552,110,cohort,right
Spivey2005,15,35,133,552,115,cohort,right
Spivey2005,15,35,149,552,130,cohort,right
Spivey2005,15,35,170,552,149,cohort,right
Spivey2005,15,35,183,552,166,cohort,right
Spivey2005,15,35,199,552,198,cohort,right
Spivey2005,15,35,216,552,216,cohort,right
Spivey2005,15,35,233,554,271,cohort,right
Spivey2005,15,35,249,555,307,cohort,right
Spivey2005,15,35,266,555,344,cohort,right
Spivey2005,15,35,282,554,412,cohort,right
Spivey2005,15,35,299,553,447,cohort,right
Spivey2005,15,35,316,551,495,cohort,right
Spivey2005,15,35,332,550,516,cohort,right
Spivey2005,15,35,349,547,551,cohort,right
Spivey2005,15,35,366,546,563,cohort,right
Spivey2005,15,35,383,542,578,cohort,right
Spivey2005,15,35,449,541,578,cohort,right
Spivey2005,15,35,465,541,574,cohort,right
Spivey2005,15,35,488,540,570,cohort,right
Spivey2005,15,35,521,536,552,cohort,right
Spivey2005,15,35,548,534,530,cohort,right
Spivey2005,15,35,559,532,514,cohort,right
Spivey2005,15,35,570,532,506,cohort,right
Spivey2005,15,35,588,532,504,cohort,right
Spivey2005,15,35,598,532,503,cohort,right
Spivey2005,15,35,1563,545,504,cohort,right
Spivey2005,15,35,1579,558,505,cohort,right
Spivey2005,15,35,1596,597,507,cohort,right
Spivey2005,15,35,1613,613,507,cohort,right
Spivey2005,15,35,1629,631,508,cohort,right
Spivey2005,15,35,1646,667,509,cohort,right
Spivey2005,15,35,1664,709,510,cohort,right
Spivey2005,15,35,1679,723,511,cohort,right
Spivey2005,15,35,1696,732,511,cohort,right
Spivey2005,15,35,1712,733,511,cohort,right
Spivey2005,15,36,133,560,90,cohort,right
Spivey2005,15,36,150,562,98,cohort,right
Spivey2005,15,36,166,564,102,cohort,right
Spivey2005,15,36,186,567,117,cohort,right
Spivey2005,15,36,200,568,126,cohort,right
Spivey2005,15,36,217,575,156,cohort,right
Spivey2005,15,36,233,580,174,cohort,right
Spivey2005,15,36,250,590,211,cohort,right
Spivey2005,15,36,266,597,230,cohort,right
Spivey2005,15,36,283,601,268,cohort,right
Spivey2005,15,36,299,602,286,cohort,right
Spivey2005,15,36,316,603,321,cohort,right
Spivey2005,15,36,333,603,336,cohort,right
Spivey2005,15,36,349,602,352,cohort,right
Spivey2005,15,36,366,596,377,cohort,right
Spivey2005,15,36,383,594,384,cohort,right
Spivey2005,15,36,399,588,405,cohort,right
Spivey2005,15,36,416,585,412,cohort,right
Spivey2005,15,36,433,579,426,cohort,right
Spivey2005,15,36,449,574,436,cohort,right
Spivey2005,15,36,466,572,440,cohort,right
Spivey2005,15,36,482,571,442,cohort,right
Spivey2005,15,36,499,567,448,cohort,right
Spivey2005,15,36,516,566,452,cohort,right
Spivey2005,15,36,532,562,460,cohort,right
Spivey2005,15,36,549,560,464,cohort,right
Spivey2005,15,36,565,554,472,cohort,right
Spivey2005,15,36,582,552,476,cohort,right
Spivey2005,15,36,599,550,478,cohort,right
Spivey2005,15,36,615,546,486,cohort,right
Spivey2005,15,36,633,544,487,cohort,right
Spivey2005,15,36,650,541,489,cohort,right
Spivey2005,15,36,665,540,489,cohort,right
Spivey2005,15,36,1281,542,491,cohort,right
Spivey2005,15,36,1300,547,492,cohort,right
Spivey2005,15,36,1314,580,498,cohort,right
Spivey2005,15,36,1330,598,500,cohort,right
Spivey2005,15,36,1347,619,501,cohort,right
Spivey2005,15,36,1363,663,505,cohort,right
Spivey2005,15,36,1381,681,507,cohort,right
Spivey2005,15,36,1397,713,510,cohort,right
Spivey2005,15,36,1413,723,511,cohort,right
Spivey2005,15,36,1430,740,513,cohort,right
Spivey2005,15,36,1447,744,513,cohort,right
Spivey2005,15,36,1463,745,513,cohort,right
Spivey2005,16,8,290,535,82,cohort,left
Spivey2005,16,8,322,529,91,cohort,left
Spivey2005,16,8,343,525,95,cohort,left
Spivey2005,16,8,370,524,93,cohort,left
Spivey2005,16,8,583,528,96,cohort,left
Spivey2005,16,8,599,533,102,cohort,left
Spivey2005,16,8,616,542,115,cohort,left
Spivey2005,16,8,632,545,125,cohort,left
Spivey2005,16,8,649,545,127,cohort,left
Spivey2005,16,8,665,545,129,cohort,left
Spivey2005,16,8,682,545,131,cohort,left
Spivey2005,16,8,699,545,132,cohort,left
Spivey2005,16,8,715,545,138,cohort,left
Spivey2005,16,8,733,547,143,cohort,left
Spivey2005,16,8,749,556,158,cohort,left
Spivey2005,16,8,769,571,178,cohort,left
Spivey2005,16,8,798,588,194,cohort,left
Spivey2005,16,8,815,597,202,cohort,left
Spivey2005,16,8,832,613,216,cohort,left
Spivey2005,16,8,848,628,231,cohort,left
Spivey2005,16,8,865,635,239,cohort,left
Spivey2005,16,8,882,645,254,cohort,left
Spivey2005,16,8,898,650,260,cohort,left
Spivey2005,16,8,916,660,271,cohort,left
Spivey2005,16,8,931,666,275,cohort,left
Spivey2005,16,8,948,670,279,cohort,left
Spivey2005,16,8,965,672,283,cohort,left
Spivey2005,16,8,981,672,285,cohort,left
Spivey2005,16,8,998,678,295,cohort,left
Spivey2005,16,8,1015,682,302,cohort,left
Spivey2005,16,8,1031,687,310,cohort,left
Spivey2005,16,8,1048,701,335,cohort,left
Spivey2005,16,8,1064,708,345,cohort,left
Spivey2005,16,8,1081,713,356,cohort,left
Spivey2005,16,8,1101,723,379,cohort,left
Spivey2005,16,8,1114,725,389,cohort,left
Spivey2005,16,8,1131,732,408,cohort,left
Spivey2005,16,8,1148,735,417,cohort,left
Spivey2005,16,8,1164,741,432,cohort,left
Spivey2005,16,8,1181,743,437,cohort,left
Spivey2005,16,8,1198,746,443,cohort,left
Spivey2005,16,8,1214,746,444,cohort,left
Spivey2005,16,8,1231,746,445,cohort,left
Spivey2005,16,9,1280,535,104,cohort,left
Spivey2005,16,9,1297,539,106,cohort,left
Spivey2005,16,9,1313,543,111,cohort,left
Spivey2005,16,9,1330,552,125,cohort,left
Spivey2005,16,9,1347,559,135,cohort,left
Spivey2005,16,9,1363,564,144,cohort,left
Spivey2005,16,9,1381,572,158,cohort,left
Spivey2005,16,9,1397,576,165,cohort,left
Spivey2005,16,9,1473,559,203,cohort,left
Spivey2005,16,9,1483,545,219,cohort,left
Spivey2005,16,9,1496,512,253,cohort,left
Spivey2005,16,9,1513,495,268,cohort,left
Spivey2005,16,9,1529,475,283,cohort,left
Spivey2005,16,9,1546,421,322,cohort,left
Spivey2005,16,9,1563,386,344,cohort,left
Spivey2005,16,9,1579,327,373,cohort,left
Spivey2005,16,9,1596,307,382,cohort,left
Spivey2005,16,9,1613,277,396,cohort,left
Spivey2005,16,9,1629,267,400,cohort,left
Spivey2005,16,9,1646,261,402,cohort,left
Spivey2005,16,9,1663,253,407,cohort,left
Spivey2005,16,9,1679,251,410,cohort,left
Spivey2005,16,9,1696,250,411,cohort,left
Spivey2005,16,9,1712,250,415,cohort,left
Spivey2005,16,9,1729,250,417,cohort,left
Spivey2005,16,9,1746,250,424,cohort,left
Spivey2005,16,9,1762,251,427,cohort,left
Spivey2005,16,9,1779,252,430,cohort,left
Spivey2005,16,9,1795,252,434,cohort,left
Spivey2005,16,9,1812,252,435,cohort,left
Spivey2005,16,9,1829,252,438,cohort,left
Spivey2005,16,9,1845,252,439,cohort,left
Spivey2005,16,10,1148,489,102,cohort,left
Spivey2005,16,10,1164,491,102,cohort,left
Spivey2005,16,10,1181,495,104,cohort,left
Spivey2005,16,10,1197,497,106,cohort,left
Spivey2005,16,10,1214,501,110,cohort,left
Spivey2005,16,10,1231,515,122,cohort,left
Spivey2005,16,10,1247,523,130,cohort,left
Spivey2005,16,10,1264,537,146,cohort,left
Spivey2005,16,10,1281,543,152,cohort,left
Spivey2005,16,10,1297,552,167,cohort,left
Spivey2005,16,10,1314,555,174,cohort,left
Spivey2005,16,10,1330,557,179,cohort,left
Spivey2005,16,10,1347,557,195,cohort,left
Spivey2005,16,10,1364,557,204,cohort,left
Spivey2005,16,10,1382,557,216,cohort,left
Spivey2005,16,10,1397,553,245,cohort,left
Spivey2005,16,10,1414,548,259,cohort,left
Spivey2005,16,10,1430,528,289,cohort,left
Spivey2005,16,10,1447,514,303,cohort,left
Spivey2005,16,10,1463,480,332,cohort,left
Spivey2005,16,10,1480,464,346,cohort,left
Spivey2005,16,10,1567,336,435,cohort,left
Spivey2005,16,10,1580,329,440,cohort,left
Spivey2005,16,10,1596,322,445,cohort,left
Spivey2005,16,10,1613,320,446,cohort,left
Spivey2005,16,10,1630,312,450,cohort,left
Spivey2005,16,10,1646,308,452,cohort,left
Spivey2005,16,10,1663,301,456,cohort,left
Spivey2005,16,10,1680,296,459,cohort,left
Spivey2005,16,10,1696,295,459,cohort,left
Spivey2005,16,11,67,511,84,cohort,right
Spivey2005,16,11,200,511,83,cohort,right
Spivey2005,16,11,217,511,78,cohort,right
Spivey2005,16,11,233,510,76,cohort,right
Spivey2005,16,11,250,510,74,cohort,right
Spivey2005,16,11,449,511,74,cohort,right
Spivey2005,16,11,466,512,75,cohort,right
Spivey2005,16,11,485,513,76,cohort,right
Spivey2005,16,11,499,514,77,cohort,right
Spivey2005,16,11,518,515,78,cohort,right
Spivey2005,16,11,539,517,83,cohort,right
Spivey2005,16,11,574,520,93,cohort,right
Spivey2005,16,11,606,525,134,cohort,right
Spivey2005,16,11,639,525,170,cohort,right
Spivey2005,16,11,652,521,243,cohort,right
Spivey2005,16,11,665,519,282,cohort,right
Spivey2005,16,11,682,517,298,cohort,right
Spivey2005,16,11,699,514,317,cohort,right
Spivey2005,16,11,715,512,321,cohort,right
Spivey2005,16,11,732,512,322,cohort,right
Spivey2005,16,11,765,510,322,cohort,right
Spivey2005,16,11,782,510,320,cohort,right
Spivey2005,16,11,798,510,318,cohort,right
Spivey2005,16,11,815,508,317,cohort,right
Spivey2005,16,11,1015,508,316,cohort,right
Spivey2005,16,11,1031,518,313,cohort,right
Spivey2005,16,11,1048,526,311,cohort,right
Spivey2005,16,11,1064,528,310,cohort,right
Spivey2005,16,11,1148,530,309,cohort,right
Spivey2005,16,11,1497,531,309,cohort,right
Spivey2005,16,11,1516,532,309,cohort,right
Spivey2005,16,11,1530,532,310,cohort,right
Spivey2005,16,11,1547,531,313,cohort,right
Spivey2005,16,11,1563,527,321,cohort,right
Spivey2005,16,11,1580,512,341,cohort,right
Spivey2005,16,11,1601,491,361,cohort,right
Spivey2005,16,11,1613,484,367,cohort,right
Spivey2005,16,11,1630,481,369,cohort,right
Spivey2005,16,11,1646,481,370,cohort,right
Spivey2005,16,11,1680,483,370,cohort,right
Spivey2005,16,11,1696,495,370,cohort,right
Spivey2005,16,11,1713,504,370,cohort,right
Spivey2005,16,11,1729,516,370,cohort,right
Spivey2005,16,11,1746,541,370,cohort,right
Spivey2005,16,11,1763,557,371,cohort,right
Spivey2005,16,11,1779,592,374,cohort,right
Spivey2005,16,11,1796,606,376,cohort,right
Spivey2005,16,11,1813,643,383,cohort,right
Spivey2005,16,11,1829,659,387,cohort,right
Spivey2005,16,11,1846,672,391,cohort,right
Spivey2005,16,11,1862,698,400,cohort,right
Spivey2005,16,11,1880,718,412,cohort,right
Spivey2005,16,11,1896,726,419,cohort,right
Spivey2005,16,11,1912,736,427,cohort,right
Spivey2005,16,11,1929,740,429,cohort,right
Spivey2005,16,11,1946,743,433,cohort,right
Spivey2005,16,11,1962,743,435,cohort,right
Spivey2005,16,11,1979,744,436,cohort,right
Spivey2005,16,12,407,522,84,cohort,left
Spivey2005,16,12,444,522,93,cohort,left
Spivey2005,16,12,457,516,119,cohort,left
Spivey2005,16,12,490,506,142,cohort,left
Spivey2005,16,12,500,489,166,cohort,left
Spivey2005,16,12,536,456,198,cohort,left
Spivey2005,16,12,574,434,226,cohort,left
Spivey2005,16,12,604,431,227,cohort,left
Spivey2005,16,12,642,429,220,cohort,left
Spivey2005,16,12,653,429,211,cohort,left
Spivey2005,16,12,665,428,206,cohort,left
Spivey2005,16,12,682,426,198,cohort,left
Spivey2005,16,12,698,424,194,cohort,left
Spivey2005,16,12,882,425,193,cohort,left
Spivey2005,16,12,898,426,193,cohort,left
Spivey2005,16,12,914,427,192,cohort,left
Spivey2005,16,12,931,428,192,cohort,left
Spivey2005,16,12,947,428,191,cohort,left
Spivey2005,16,12,964,430,190,cohort,left
Spivey2005,16,12,981,431,190,cohort,left
Spivey2005,16,12,1000,436,189,cohort,left
Spivey2005,16,12,1014,439,189,cohort,left
Spivey2005,16,12,1031,443,189,cohort,left
Spivey2005,16,12,1047,446,189,cohort,left
Spivey2005,16,12,1064,447,189,cohort,left
Spivey2005,16,12,1080,448,189,cohort,left
Spivey2005,16,12,1097,449,190,cohort,left
Spivey2005,16,12,1114,450,192,cohort,left
Spivey2005,16,12,1132,453,198,cohort,left
Spivey2005,16,12,1147,456,202,cohort,left
Spivey2005,16,12,1164,458,211,cohort,left
Spivey2005,16,12,1180,459,217,cohort,left
Spivey2005,16,12,1197,459,223,cohort,left
Spivey2005,16,12,1214,453,245,cohort,left
Spivey2005,16,12,1230,448,259,cohort,left
Spivey2005,16,12,1247,431,290,cohort,left
Spivey2005,16,12,1263,417,308,cohort,left
Spivey2005,16,12,1280,384,340,cohort,left
Spivey2005,16,12,1297,366,357,cohort,left
Spivey2005,16,12,1314,326,391,cohort,left
Spivey2005,16,12,1330,307,409,cohort,left
Spivey2005,16,12,1346,278,433,cohort,left
Spivey2005,16,12,1363,267,444,cohort,left
Spivey2005,16,12,1380,252,457,cohort,left
Spivey2005,16,12,1396,248,461,cohort,left
Spivey2005,16,12,1413,246,466,cohort,left
Spivey2005,16,12,1446,245,468,cohort,left
Spivey2005,16,14,257,553,103,cohort,right
Spivey2005,16,14,277,559,109,cohort,right
Spivey2005,16,14,306,560,125,cohort,right
Spivey2005,16,14,323,555,148,cohort,right
Spivey2005,16,14,340,549,162,cohort,right
Spivey2005,16,14,356,529,188,cohort,right
Spivey2005,16,14,373,518,199,cohort,right
Spivey2005,16,14,390,507,206,cohort,right
Spivey2005,16,14,406,493,209,cohort,right
Spivey2005,16,14,423,489,209,cohort,right
Spivey2005,16,14,439,487,208,cohort,right
Spivey2005,16,14,456,486,206,cohort,right
Spivey2005,16,14,473,486,200,cohort,right
Spivey2005,16,14,489,486,198,cohort,right
Spivey2005,16,14,507,488,191,cohort,right
Spivey2005,16,14,523,488,185,cohort,right
Spivey2005,16,14,539,488,181,cohort,right
Spivey2005,16,14,556,486,177,cohort,right
Spivey2005,16,14,572,482,168,cohort,right
Spivey2005,16,14,589,480,164,cohort,right
Spivey2005,16,14,606,478,156,cohort,right
Spivey2005,16,14,1121,477,155,cohort,right
Spivey2005,16,14,1454,478,155,cohort,right
Spivey2005,16,14,1470,479,155,cohort,right
Spivey2005,16,14,1487,481,156,cohort,right
Spivey2005,16,14,1503,484,156,cohort,right
Spivey2005,16,14,1520,489,158,cohort,right
Spivey2005,16,14,1537,494,159,cohort,right
Spivey2005,16,14,1553,510,167,cohort,right
Spivey2005,16,14,1571,532,185,cohort,right
Spivey2005,16,14,1587,548,197,cohort,right
Spivey2005,16,14,1603,583,230,cohort,right
Spivey2005,16,14,1620,604,251,cohort,right
Spivey2005,16,14,1636,642,297,cohort,right
Spivey2005,16,14,1654,669,330,cohort,right
Spivey2005,16,14,1670,710,384,cohort,right
Spivey2005,16,14,1686,728,407,cohort,right
Spivey2005,16,14,1703,741,424,cohort,right
Spivey2005,16,14,1720,760,445,cohort,right
Spivey2005,16,14,1736,764,452,cohort,right
Spivey2005,16,14,1753,770,462,cohort,right
Spivey2005,16,14,1770,771,466,cohort,right
Spivey2005,16,14,1787,771,476,cohort,right
Spivey2005,16,14,1803,771,478,cohort,right
Spivey2005,16,14,1819,772,480,cohort,right
Spivey2005,16,14,1836,773,481,cohort,right
Spivey2005,16,15,332,495,100,cohort,right
Spivey2005,16,15,349,498,103,cohort,right
Spivey2005,16,15,365,503,108,cohort,right
Spivey2005,16,15,383,512,129,cohort,right
Spivey2005,16,15,399,519,154,cohort,right
Spivey2005,16,15,415,521,168,cohort,right
